1.370260000000000000e+05,2.875899999999999750e+02,5.235177999999999798e+01,4.906990000000000407e+00,2.788000000000000000e+03,0.000000000000000000e+00
1.624670000000000000e+05,1.899199999999999875e+02,5.236269999999999669e+01,4.856930000000000192e+00,3.108000000000000000e+03,0.000000000000000000e+00
1.687690000000000000e+05,9.550000000000000000e+01,5.237955999999999790e+01,4.893589999999999662e+00,4.510000000000000000e+02,0.000000000000000000e+00
1.693560000000000000e+05,2.116299999999999955e+02,5.238103999999999871e+01,4.883060000000000400e+00,1.099000000000000000e+03,0.000000000000000000e+00
1.710540000000000000e+05,1.302299999999999898e+02,5.236768000000000001e+01,4.866460000000000008e+00,2.282000000000000000e+03,0.000000000000000000e+00
1.795280000000000000e+05,2.930199999999999818e+02,5.234331999999999852e+01,4.894840000000000302e+00,3.650000000000000000e+03,0.000000000000000000e+00
1.883470000000000000e+05,1.204599999999999937e+02,5.236829999999999785e+01,4.854460000000000441e+00,3.022000000000000000e+03,0.000000000000000000e+00
1.897540000000000000e+05,1.844900000000000091e+02,5.237548000000000314e+01,4.893979999999999997e+00,2.230000000000000000e+02,0.000000000000000000e+00
1.930380000000000000e+05,1.313199999999999932e+02,5.236057000000000272e+01,4.896709999999999674e+00,1.728000000000000000e+03,0.000000000000000000e+00
2.145310000000000000e+05,1.248100000000000023e+02,5.237169000000000096e+01,4.894459999999999589e+00,5.230000000000000000e+02,0.000000000000000000e+00
2.192760000000000000e+05,3.255799999999999841e+02,5.236883000000000266e+01,4.887489999999999668e+00,1.040000000000000000e+03,0.000000000000000000e+00
2.225160000000000000e+05,1.291500000000000057e+02,5.236270999999999987e+01,4.858749999999999680e+00,3.000000000000000000e+03,0.000000000000000000e+00
2.459270000000000000e+05,5.589099999999999682e+02,5.236814999999999998e+01,4.886040000000000383e+00,1.161000000000000000e+03,0.000000000000000000e+00
2.478050000000000000e+05,1.324000000000000057e+02,5.236706999999999823e+01,4.873479999999999812e+00,1.893000000000000000e+03,0.000000000000000000e+00
2.520800000000000000e+05,4.178299999999999841e+02,5.236936000000000035e+01,4.909629999999999939e+00,1.134000000000000000e+03,0.000000000000000000e+00
2.548000000000000000e+05,3.527099999999999795e+02,5.237122000000000099e+01,4.882109999999999950e+00,1.154000000000000000e+03,0.000000000000000000e+00
2.558090000000000000e+05,1.975200000000000102e+02,5.234416000000000224e+01,4.887089999999999712e+00,3.617000000000000000e+03,0.000000000000000000e+00
2.623940000000000000e+05,9.550000000000000000e+01,5.235694999999999766e+01,4.852339999999999876e+00,3.712000000000000000e+03,0.000000000000000000e+00
2.746880000000000000e+05,9.550000000000000000e+01,5.237977000000000061e+01,4.855739999999999945e+00,2.837000000000000000e+03,0.000000000000000000e+00
2.831700000000000000e+05,1.124329999999999927e+03,5.235434999999999661e+01,4.873160000000000380e+00,2.915000000000000000e+03,0.000000000000000000e+00
2.863740000000000000e+05,1.410800000000000125e+02,5.237724999999999653e+01,4.833070000000000199e+00,4.348000000000000000e+03,0.000000000000000000e+00
2.865000000000000000e+05,1.758100000000000023e+02,5.237561000000000178e+01,4.900000000000000355e+00,2.050000000000000000e+02,0.000000000000000000e+00
2.907010000000000000e+05,1.747299999999999898e+02,5.237561000000000178e+01,4.900000000000000355e+00,2.050000000000000000e+02,0.000000000000000000e+00
2.917520000000000000e+05,1.139500000000000028e+02,5.235179000000000116e+01,4.910820000000000185e+00,2.860000000000000000e+03,0.000000000000000000e+00
3.040820000000000000e+05,1.486800000000000068e+02,5.237239000000000289e+01,4.896569999999999645e+00,4.150000000000000000e+02,0.000000000000000000e+00
3.041430000000000000e+05,1.030999999999999943e+02,5.236229999999999762e+01,4.920279999999999987e+00,2.199000000000000000e+03,0.000000000000000000e+00
3.068520000000000000e+05,2.170500000000000114e+02,5.235931000000000068e+01,4.898439999999999905e+00,1.870000000000000000e+03,0.000000000000000000e+00
3.074970000000000000e+05,9.886799999999999500e+02,5.236733000000000260e+01,4.920550000000000423e+00,1.868000000000000000e+03,0.000000000000000000e+00
3.076210000000000000e+05,1.356599999999999966e+02,5.235871000000000208e+01,4.896160000000000068e+00,1.936000000000000000e+03,0.000000000000000000e+00
3.080280000000000000e+05,1.030999999999999943e+02,5.235972000000000293e+01,4.897499999999999964e+00,1.823000000000000000e+03,0.000000000000000000e+00
3.111240000000000000e+05,2.441800000000000068e+02,5.237104000000000070e+01,4.877130000000000187e+00,1.468000000000000000e+03,0.000000000000000000e+00
3.199850000000000000e+05,2.506999999999999886e+02,5.235669000000000040e+01,4.901869999999999727e+00,2.184000000000000000e+03,0.000000000000000000e+00
3.272850000000000000e+05,2.593799999999999955e+02,5.235625000000000284e+01,4.893229999999999968e+00,2.224000000000000000e+03,0.000000000000000000e+00
3.319460000000000000e+05,2.387599999999999909e+02,5.236059999999999803e+01,4.857389999999999652e+00,3.201000000000000000e+03,0.000000000000000000e+00
3.430940000000000000e+05,1.085300000000000011e+02,5.235714999999999719e+01,4.909259999999999735e+00,2.264000000000000000e+03,0.000000000000000000e+00
3.502710000000000000e+05,4.286800000000000068e+02,5.236128999999999678e+01,4.988450000000000273e+00,6.417000000000000000e+03,0.000000000000000000e+00
3.579800000000000000e+05,2.517800000000000011e+02,5.236348000000000269e+01,4.876479999999999926e+00,1.983000000000000000e+03,0.000000000000000000e+00
3.664380000000000000e+05,1.410800000000000125e+02,5.236737999999999715e+01,4.896709999999999674e+00,9.710000000000000000e+02,0.000000000000000000e+00
3.671070000000000000e+05,1.975200000000000102e+02,5.236263000000000289e+01,4.902160000000000295e+00,1.538000000000000000e+03,0.000000000000000000e+00
3.674910000000000000e+05,1.888400000000000034e+02,5.236399999999999721e+01,4.878140000000000143e+00,1.863000000000000000e+03,0.000000000000000000e+00
3.798850000000000000e+05,3.223199999999999932e+02,5.235464999999999947e+01,4.906100000000000350e+00,2.463000000000000000e+03,0.000000000000000000e+00
3.961250000000000000e+05,7.596999999999999886e+01,5.237823999999999813e+01,4.885320000000000107e+00,8.340000000000000000e+02,0.000000000000000000e+00
4.023530000000000000e+05,1.508499999999999943e+02,5.235338000000000136e+01,4.934070000000000178e+00,3.562000000000000000e+03,0.000000000000000000e+00
4.148650000000000000e+05,1.193799999999999955e+02,5.235043000000000291e+01,4.846759999999999735e+00,4.454000000000000000e+03,0.000000000000000000e+00
4.156190000000000000e+05,1.573600000000000136e+02,5.236905000000000143e+01,4.935279999999999667e+00,2.708000000000000000e+03,0.000000000000000000e+00
4.377570000000000000e+05,1.573600000000000136e+02,5.235502999999999929e+01,4.905160000000000409e+00,2.407000000000000000e+03,0.000000000000000000e+00
4.380890000000000000e+05,1.400000000000000000e+02,5.236115999999999815e+01,4.866080000000000183e+00,2.683000000000000000e+03,0.000000000000000000e+00
4.409920000000000000e+05,2.170500000000000114e+02,5.234162100000000351e+01,4.849048999999999943e+00,5.036000000000000000e+03,0.000000000000000000e+00
4.414240000000000000e+05,1.627899999999999920e+02,5.237281000000000120e+01,4.943030000000000257e+00,3.139000000000000000e+03,0.000000000000000000e+00
4.456600000000000000e+05,8.573999999999999488e+01,5.237001000000000062e+01,4.856460000000000221e+00,2.841000000000000000e+03,0.000000000000000000e+00
4.469990000000000000e+05,1.291500000000000057e+02,5.235927000000000220e+01,4.865289999999999893e+00,2.859000000000000000e+03,0.000000000000000000e+00
4.507670000000000000e+05,3.082099999999999795e+02,5.237006000000000228e+01,4.900809999999999889e+00,7.180000000000000000e+02,0.000000000000000000e+00
4.623410000000000000e+05,1.910099999999999909e+02,5.237389999999999901e+01,4.892629999999999590e+00,3.910000000000000000e+02,0.000000000000000000e+00
4.816640000000000000e+05,1.139500000000000028e+02,5.239133999999999958e+01,4.890670000000000073e+00,1.749000000000000000e+03,0.000000000000000000e+00
4.837790000000000000e+05,1.085300000000000011e+02,5.235090000000000288e+01,4.832930000000000170e+00,5.181000000000000000e+03,0.000000000000000000e+00
4.944330000000000000e+05,1.736399999999999864e+02,5.236811999999999756e+01,4.854219999999999757e+00,3.044000000000000000e+03,0.000000000000000000e+00
5.036290000000000000e+05,1.302299999999999898e+02,5.235430000000000206e+01,4.877010000000000289e+00,2.783000000000000000e+03,0.000000000000000000e+00
5.050120000000000000e+05,3.244900000000000091e+02,5.236411999999999978e+01,4.887570000000000192e+00,1.482000000000000000e+03,0.000000000000000000e+00
5.056500000000000000e+05,1.519399999999999977e+02,5.235481999999999658e+01,4.874380000000000379e+00,2.826000000000000000e+03,0.000000000000000000e+00
5.075980000000000000e+05,6.511599999999999682e+02,5.237693999999999761e+01,4.880029999999999646e+00,1.162000000000000000e+03,0.000000000000000000e+00
5.084330000000000000e+05,4.069700000000000273e+02,5.237165999999999855e+01,4.829509999999999970e+00,4.615000000000000000e+03,0.000000000000000000e+00
5.150880000000000000e+05,1.302299999999999898e+02,5.239674999999999727e+01,4.996030000000000193e+00,7.095000000000000000e+03,0.000000000000000000e+00
5.157490000000000000e+05,1.790699999999999932e+02,5.235902000000000100e+01,4.896060000000000301e+00,1.902000000000000000e+03,0.000000000000000000e+00
5.159210000000000000e+05,1.790699999999999932e+02,5.235022000000000020e+01,4.852500000000000036e+00,4.179000000000000000e+03,0.000000000000000000e+00
5.179960000000000000e+05,4.449599999999999795e+02,5.237827000000000055e+01,4.885679999999999801e+00,8.120000000000000000e+02,0.000000000000000000e+00
5.224710000000000000e+05,1.953499999999999943e+02,5.237740000000000151e+01,4.850999999999999979e+00,3.133000000000000000e+03,0.000000000000000000e+00
5.280220000000000000e+05,1.085300000000000011e+02,5.239114000000000004e+01,4.888460000000000250e+00,1.771000000000000000e+03,0.000000000000000000e+00
5.387230000000000000e+05,1.519399999999999977e+02,5.235399999999999920e+01,4.939650000000000318e+00,3.794000000000000000e+03,0.000000000000000000e+00
5.493100000000000000e+05,2.170500000000000114e+02,5.237125999999999948e+01,4.862409999999999677e+00,2.416000000000000000e+03,0.000000000000000000e+00
5.535140000000000000e+05,8.681999999999999318e+01,5.238443999999999789e+01,4.869159999999999933e+00,2.111000000000000000e+03,0.000000000000000000e+00
5.568290000000000000e+05,1.606200000000000045e+02,5.233558000000000021e+01,4.868780000000000108e+00,4.900000000000000000e+03,0.000000000000000000e+00
5.680050000000000000e+05,1.519399999999999977e+02,5.235410000000000252e+01,4.881499999999999950e+00,2.667000000000000000e+03,0.000000000000000000e+00
5.684460000000000000e+05,1.172099999999999937e+02,5.237078999999999951e+01,4.901530000000000165e+00,6.640000000000000000e+02,0.000000000000000000e+00
5.707530000000000000e+05,8.139000000000000057e+01,5.234904000000000224e+01,4.867650000000000254e+00,3.614000000000000000e+03,0.000000000000000000e+00
5.710290000000000000e+05,1.627899999999999920e+02,5.236760000000000304e+01,4.859759999999999636e+00,2.706000000000000000e+03,0.000000000000000000e+00
5.756030000000000000e+05,2.658899999999999864e+02,5.236111999999999966e+01,4.894619999999999749e+00,1.675000000000000000e+03,0.000000000000000000e+00
5.798510000000000000e+05,1.345699999999999932e+02,5.239144000000000290e+01,4.884360000000000035e+00,1.911000000000000000e+03,0.000000000000000000e+00
5.820280000000000000e+05,2.289900000000000091e+02,5.236021571517093776e+01,4.843456508827676643e+00,4.048000000000000000e+03,0.000000000000000000e+00
5.823820000000000000e+05,1.844900000000000091e+02,5.239441999999999666e+01,4.914780000000000371e+00,2.363000000000000000e+03,0.000000000000000000e+00
5.880200000000000000e+05,3.429399999999999977e+02,5.236918000000000006e+01,4.913160000000000416e+00,1.335000000000000000e+03,0.000000000000000000e+00
5.902360000000000000e+05,1.302299999999999898e+02,5.236809000000000225e+01,4.854359999999999786e+00,3.036000000000000000e+03,0.000000000000000000e+00
5.906810000000000000e+05,3.201499999999999773e+02,5.234788000000000352e+01,4.850600000000000023e+00,4.453000000000000000e+03,0.000000000000000000e+00
6.068710000000000000e+05,1.747299999999999898e+02,5.237621000000000038e+01,4.870750000000000135e+00,1.789000000000000000e+03,0.000000000000000000e+00
6.084320000000000000e+05,1.161200000000000045e+02,5.238199600000000089e+01,4.888582999999999679e+00,8.730000000000000000e+02,0.000000000000000000e+00
6.130880000000000000e+05,9.442000000000000171e+01,5.241015999999999764e+01,4.963689999999999714e+00,5.895000000000000000e+03,0.000000000000000000e+00
6.131100000000000000e+05,6.512000000000000455e+01,5.236368000000000222e+01,4.979400000000000048e+00,5.756000000000000000e+03,0.000000000000000000e+00
6.231230000000000000e+05,4.883700000000000045e+02,5.236247000000000185e+01,4.865339999999999776e+00,2.636000000000000000e+03,0.000000000000000000e+00
6.271880000000000000e+05,1.291500000000000057e+02,5.238199600000000089e+01,4.888582999999999679e+00,8.730000000000000000e+02,0.000000000000000000e+00
6.272130000000000000e+05,1.085300000000000011e+02,5.235094000000000136e+01,4.885519999999999641e+00,2.907000000000000000e+03,0.000000000000000000e+00
6.335850000000000000e+05,1.356599999999999966e+02,5.234917999999999694e+01,4.891969999999999708e+00,3.015000000000000000e+03,0.000000000000000000e+00
6.341700000000000000e+05,1.182900000000000063e+02,5.238387999999999778e+01,4.865619999999999834e+00,2.305000000000000000e+03,0.000000000000000000e+00
6.350190000000000000e+05,1.627899999999999920e+02,5.237859999999999872e+01,4.849479999999999791e+00,3.244000000000000000e+03,0.000000000000000000e+00
6.534590000000000000e+05,2.604599999999999795e+02,5.232236999999999938e+01,4.860240000000000116e+00,6.479000000000000000e+03,0.000000000000000000e+00
6.549310000000000000e+05,1.020100000000000051e+02,5.237167000000000172e+01,4.894800000000000040e+00,5.180000000000000000e+02,0.000000000000000000e+00
6.552160000000000000e+05,1.150400000000000063e+02,5.237098000000000297e+01,4.894339999999999691e+00,6.010000000000000000e+02,0.000000000000000000e+00
6.580630000000000000e+05,1.584499999999999886e+02,5.236187999999999931e+01,4.876940000000000275e+00,2.092000000000000000e+03,0.000000000000000000e+00
6.608560000000000000e+05,2.984499999999999886e+02,5.235510000000000019e+01,4.932620000000000005e+00,3.358000000000000000e+03,0.000000000000000000e+00
6.646970000000000000e+05,9.442000000000000171e+01,5.238537000000000177e+01,4.902409999999999712e+00,1.091000000000000000e+03,0.000000000000000000e+00
6.673050000000000000e+05,1.584499999999999886e+02,5.241877999999999815e+01,4.893970000000000375e+00,4.749000000000000000e+03,0.000000000000000000e+00
6.798380000000000000e+05,4.286800000000000068e+02,5.236715999999999838e+01,4.904620000000000424e+00,1.119000000000000000e+03,0.000000000000000000e+00
6.834310000000000000e+05,8.139000000000000057e+01,5.234557000000000215e+01,4.896200000000000330e+00,3.397000000000000000e+03,0.000000000000000000e+00
6.859900000000000000e+05,7.704999999999999716e+01,5.238295999999999708e+01,4.837860000000000049e+00,4.093000000000000000e+03,0.000000000000000000e+00
6.896230000000000000e+05,1.302299999999999898e+02,5.237369999999999948e+01,4.925810000000000244e+00,1.967000000000000000e+03,0.000000000000000000e+00
6.907570000000000000e+05,2.029399999999999977e+02,5.237400000000000233e+01,4.899020000000000152e+00,2.690000000000000000e+02,0.000000000000000000e+00
6.936750000000000000e+05,1.030999999999999943e+02,5.235925000000000296e+01,4.851399999999999935e+00,3.625000000000000000e+03,0.000000000000000000e+00
7.021200000000000000e+05,1.475999999999999943e+02,5.238383999999999929e+01,4.873029999999999973e+00,1.846000000000000000e+03,0.000000000000000000e+00
7.028940000000000000e+05,2.604599999999999795e+02,5.237449000000000154e+01,4.847620000000000040e+00,3.364000000000000000e+03,0.000000000000000000e+00
7.055090000000000000e+05,1.193799999999999955e+02,5.235314999999999941e+01,4.872560000000000002e+00,3.049000000000000000e+03,0.000000000000000000e+00
7.085280000000000000e+05,1.508499999999999943e+02,5.235537000000000063e+01,4.894770000000000287e+00,2.312000000000000000e+03,0.000000000000000000e+00
7.135770000000000000e+05,8.898999999999999488e+01,5.235672999999999888e+01,4.907779999999999809e+00,2.274000000000000000e+03,0.000000000000000000e+00
7.161070000000000000e+05,1.302299999999999898e+02,5.236462000000000216e+01,4.868240000000000123e+00,2.339000000000000000e+03,0.000000000000000000e+00
7.196230000000000000e+05,1.693000000000000114e+02,5.238284000000000162e+01,4.890069999999999695e+00,8.870000000000000000e+02,0.000000000000000000e+00
7.212910000000000000e+05,7.814000000000000057e+01,5.237751999999999697e+01,4.870860000000000412e+00,1.788000000000000000e+03,0.000000000000000000e+00
7.281440000000000000e+05,2.322500000000000000e+02,5.236111999999999966e+01,4.896320000000000228e+00,1.668000000000000000e+03,0.000000000000000000e+00
7.281450000000000000e+05,3.147300000000000182e+02,5.235343999999999909e+01,4.895400000000000418e+00,2.524000000000000000e+03,0.000000000000000000e+00
7.293170000000000000e+05,1.258900000000000006e+02,5.236052000000000106e+01,4.895679999999999588e+00,1.736000000000000000e+03,0.000000000000000000e+00
7.309160000000000000e+05,9.225000000000000000e+01,5.237310000000000088e+01,4.868590000000000195e+00,1.964000000000000000e+03,0.000000000000000000e+00
7.336540000000000000e+05,1.627899999999999920e+02,5.237098000000000297e+01,4.922699999999999854e+00,1.829000000000000000e+03,0.000000000000000000e+00
7.406160000000000000e+05,1.074399999999999977e+02,5.236256000000000199e+01,4.910800000000000054e+00,1.771000000000000000e+03,0.000000000000000000e+00
7.410430000000000000e+05,5.372100000000000364e+02,5.237653999999999854e+01,4.870029999999999859e+00,1.838000000000000000e+03,0.000000000000000000e+00
7.421600000000000000e+05,9.615399999999999636e+02,5.236865999999999843e+01,4.920709999999999695e+00,1.804000000000000000e+03,0.000000000000000000e+00
7.446590000000000000e+05,1.204599999999999937e+02,5.235658999999999708e+01,4.908269999999999911e+00,2.299000000000000000e+03,0.000000000000000000e+00
7.460670000000000000e+05,1.475999999999999943e+02,5.238295000000000101e+01,4.887260000000000382e+00,1.012000000000000000e+03,0.000000000000000000e+00
7.478470000000000000e+05,6.512000000000000455e+01,5.236131000000000313e+01,4.851899999999999658e+00,3.482000000000000000e+03,0.000000000000000000e+00
7.540200000000000000e+05,2.159699999999999989e+02,5.234828999999999866e+01,4.910470000000000113e+00,3.224000000000000000e+03,0.000000000000000000e+00
7.546130000000000000e+05,2.713199999999999932e+02,5.237266000000000332e+01,4.904560000000000031e+00,6.350000000000000000e+02,0.000000000000000000e+00
7.554310000000000000e+05,1.356599999999999966e+02,5.237066000000000088e+01,4.874050000000000438e+00,1.678000000000000000e+03,0.000000000000000000e+00
7.584750000000000000e+05,1.085300000000000011e+02,5.236827000000000254e+01,4.871069999999999567e+00,1.971000000000000000e+03,0.000000000000000000e+00
7.590600000000000000e+05,3.527099999999999795e+02,5.236753999999999820e+01,4.887330000000000396e+00,1.161000000000000000e+03,0.000000000000000000e+00
7.592990000000000000e+05,2.441800000000000068e+02,5.236115000000000208e+01,4.852089999999999570e+00,3.479000000000000000e+03,0.000000000000000000e+00
7.594020000000000000e+05,1.953499999999999943e+02,5.236652000000000129e+01,4.878540000000000099e+00,1.651000000000000000e+03,0.000000000000000000e+00
7.614110000000000000e+05,6.729000000000000625e+01,5.240164000000000044e+01,4.951060000000000016e+00,4.633000000000000000e+03,0.000000000000000000e+00
7.682740000000000000e+05,2.485300000000000011e+02,5.238855000000000217e+01,4.885209999999999830e+00,1.601000000000000000e+03,0.000000000000000000e+00
7.687370000000000000e+05,1.182900000000000063e+02,5.237823999999999813e+01,4.868260000000000254e+00,1.972000000000000000e+03,0.000000000000000000e+00
7.712170000000000000e+05,2.713199999999999932e+02,5.234091000000000093e+01,4.848019999999999996e+00,5.141000000000000000e+03,0.000000000000000000e+00
7.713430000000000000e+05,1.269800000000000040e+02,5.237640999999999991e+01,4.883029999999999760e+00,9.560000000000000000e+02,0.000000000000000000e+00
7.717580000000000000e+05,7.270999999999999375e+01,5.234985000000000355e+01,4.835779999999999745e+00,5.086000000000000000e+03,0.000000000000000000e+00
7.756550000000000000e+05,1.465099999999999909e+02,5.237026000000000181e+01,4.899309999999999832e+00,6.680000000000000000e+02,0.000000000000000000e+00
7.762880000000000000e+05,1.313199999999999932e+02,5.235548000000000002e+01,4.872779999999999667e+00,2.827000000000000000e+03,0.000000000000000000e+00
7.788200000000000000e+05,1.193799999999999955e+02,5.235981999999999914e+01,4.856349999999999945e+00,3.307000000000000000e+03,0.000000000000000000e+00
7.806740000000000000e+05,1.616999999999999886e+02,5.236854999999999905e+01,4.907659999999999911e+00,1.105000000000000000e+03,0.000000000000000000e+00
7.822540000000000000e+05,4.330199999999999818e+02,5.237142000000000053e+01,4.890360000000000262e+00,6.940000000000000000e+02,0.000000000000000000e+00
7.854320000000000000e+05,2.170500000000000114e+02,5.236856000000000222e+01,4.898959999999999759e+00,8.490000000000000000e+02,0.000000000000000000e+00
7.943220000000000000e+05,1.747299999999999898e+02,5.237048000000000059e+01,4.903850000000000264e+00,7.760000000000000000e+02,0.000000000000000000e+00
8.007230000000000000e+05,1.627899999999999920e+02,5.236883999999999872e+01,4.861270000000000202e+00,2.563000000000000000e+03,0.000000000000000000e+00
8.015440000000000000e+05,1.736399999999999864e+02,5.235204999999999842e+01,4.902669999999999639e+00,2.702000000000000000e+03,0.000000000000000000e+00
8.020520000000000000e+05,1.465099999999999909e+02,5.236475999999999686e+01,4.909250000000000114e+00,1.508000000000000000e+03,0.000000000000000000e+00
8.053300000000000000e+05,2.702300000000000182e+02,5.234725000000000250e+01,4.893410000000000259e+00,3.219000000000000000e+03,0.000000000000000000e+00
8.169400000000000000e+05,2.170500000000000114e+02,5.235323000000000349e+01,4.854210000000000136e+00,3.867000000000000000e+03,0.000000000000000000e+00
8.180850000000000000e+05,1.812400000000000091e+02,5.237669999999999959e+01,4.891899999999999693e+00,3.590000000000000000e+02,0.000000000000000000e+00
8.188810000000000000e+05,1.324000000000000057e+02,5.236122999999999905e+01,4.896189999999999820e+00,1.656000000000000000e+03,0.000000000000000000e+00
8.342330000000000000e+05,1.356599999999999966e+02,5.237272000000000105e+01,4.904180000000000206e+00,6.110000000000000000e+02,0.000000000000000000e+00
8.356270000000000000e+05,1.953499999999999943e+02,5.236898999999999660e+01,4.916070000000000384e+00,1.512000000000000000e+03,0.000000000000000000e+00
